id;code;name;address;region;province;city;barangay;zip;landline;cellphone;fax;email;email2;website;ownership;type;status
20781;DOH000000000025467;BAGONG BAYAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;ROXAS;BAGONG BAYAN;;;;;;;;Government;Barangay Health Station;Active
20782;DOH000000000025468;BARANGAY 1 BARANGAY HEALTH STATION;;Region 4B;PALAWAN;ROXAS;BARANGAY 1 (POB.);;;;;;;;Government;Barangay Health Station;Active
20783;DOH000000000025469;MAGARA BARANGAY HEALTH STATION;;Region 4B;PALAWAN;ROXAS;MAGARA (ARASAN);;;;;;;;Government;Barangay Health Station;Active
20784;DOH000000000025470;TARADUNGAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;ROXAS;TARADUNGAN;;;;;;;;Government;Barangay Health Station;Active
20785;DOH000000000025471;BABUYAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);BABUYAN;;;;;;;;Government;Barangay Health Station;Active
20786;DOH000000000025472;BACUNGAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);BACUNGAN;;;;;;;;Government;Barangay Health Station;Active
20787;DOH000000000025473;BAGONG SIKAT BARANGAY HEALTH STATION;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);BAGONG SIKAT (POB.);;;;;;;;Government;Barangay Health Station;Active
20788;DOH000000000025474;BAGONG SILANG BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);BAGONG SILANG (POB.);;;;;;;;Government;Barangay Health Station;Active
20789;DOH000000000025475;BANCAO-BANCAO BARANGAY HEALTH STATION;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);BANCAO-BANCAO;;;;;;;;Government;Barangay Health Station;Active
20790;DOH000000000025476;BINDUYAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);BINDUYAN;;;;;;;;Government;Barangay Health Station;Active
20791;DOH000000000025477;CONCEPCION BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);CONCEPCION;;;;;;;;Government;Barangay Health Station;Active
20792;DOH000000000025478;INAGAWAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);INAGAWAN;;;;;;;;Government;Barangay Health Station;Active
20793;DOH000000000025479;IRAWAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);IRAWAN;;;;;;;;Government;Barangay Health Station;Active
20794;DOH000000000025480;KAMUNING BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);KAMUNING;;;;;;;;Government;Barangay Health Station;Active
20795;DOH000000000025481;LANGOGAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);LANGOGAN;;;;;;;;Government;Barangay Health Station;Active
20796;DOH000000000025482;LUCBUAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);LUCBUAN;;;;;;;;Government;Barangay Health Station;Active
20797;DOH000000000025483;LUZVIMINDA BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);LUZVIMINDA;;;;;;;;Government;Barangay Health Station;Active
20798;DOH000000000025484;MANALO BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);MANALO;;;;;;;;Government;Barangay Health Station;Active
20799;DOH000000000025485;MANGINGISDA BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);BARANGAY NG MGA MANGINGISDA;;;;;;;;Government;Barangay Health Station;Active
20800;DOH000000000025486;MAOYON BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);MAOYON;;;;;;;;Government;Barangay Health Station;Active
20801;DOH000000000025487;MASIPAG BARANGAY HEALTH STATION;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);MASIPAG (POB.);;;;;;;;Government;Barangay Health Station;Active
20802;DOH000000000025488;MONTIBLE BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);MONTIBLE (POB.);;;;;;;;Government;Barangay Health Station;Active
20803;DOH000000000025489;SAN JOSE BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);SAN JOSE;;;;;;;;Government;Barangay Health Station;Active
20804;DOH000000000025490;SAN MANUEL BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);SAN MANUEL;;;;;;;;Government;Barangay Health Station;Active
20805;DOH000000000025491;SAN MIGUEL BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);SAN MIGUEL;;;;;;;;Government;Barangay Health Station;Active
20806;DOH000000000025492;SANTA CRUZ BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);SANTA CRUZ;;;;;;;;Government;Barangay Health Station;Active
20807;DOH000000000025493;SANTA LOURDES BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);SANTA LOURDES;;;;;;;;Government;Barangay Health Station;Active
20808;DOH000000000025494;SANTA LUCIA BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);SANTA LUCIA (POB.);;;;;;;;Government;Barangay Health Station;Active
20809;DOH000000000025495;SANTA MONICA BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);SANTA MONICA;;;;;;;;Government;Barangay Health Station;Active
20810;DOH000000000025496;SICSICAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);SICSICAN;;;;;;;;Government;Barangay Health Station;Active
20811;DOH000000000025497;TAGBUROS BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);TAGBUROS;;;;;;;;Government;Barangay Health Station;Active
20812;DOH000000000025498;TANABAG BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);TANABAG;;;;;;;;Government;Barangay Health Station;Active
20813;DOH000000000025499;TINIGUIBAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;PUERTO PRINCESA CITY (Capital);TINIGUIBAN;;;;;;;;Government;Barangay Health Station;Active
20814;DOH000000000025500;ABERAWAN  BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);ABERAWAN;;;;;;;;Government;Barangay Health Station;Active
20815;DOH000000000025501;ANIBONGAN BARANGAY HEALTH STATION;;Region 8;LEYTE;ABUYOG;ANIBONGAN;;;;;;;;Government;Barangay Health Station;Active
20816;DOH000000000025502;BAGONG SILANG BARANGAY HEALTH STATION;;Region 8;LEYTE;BABATNGON;BAGONG SILANG;;;;;;;;Government;Barangay Health Station;Active
20817;DOH000000000025503;SAN ISIDRO BARANGAY HEALTH STATION;;Region 8;EASTERN SAMAR;LAWAAN;SAN ISIDRO;;;;;;;;Government;Barangay Health Station;Active
20818;DOH000000000025504;IBERAN BARANGAY HEALTH STATION;;Region 8;EASTERN SAMAR;SALCEDO;IBERAN;;;;;;;;Government;Barangay Health Station;Active
20819;DOH000000000025505;LUSOD BARANGAY HEALTH STATION;;Region 8;EASTERN SAMAR;SALCEDO;LUSOD;;;;;;;;Government;Barangay Health Station;Active
20820;DOH000000000025506;NAPARAAN BARANGAY HEALTH STATION;;Region 8;EASTERN SAMAR;SALCEDO;NAPARAAN;;;;;;;;Government;Barangay Health Station;Active
20821;DOH000000000025507;CULASIAN BARANGAY HEALTH STATION;;Region 8;LEYTE;CAPOOCAN;CULASIAN;;;;;;;;Government;Barangay Health Station;Active
20822;DOH000000000025508;NAUGUISAN BARANGAY HEALTH STATION;;Region 8;LEYTE;CAPOOCAN;NAUGUISAN;;;;;;;;Government;Barangay Health Station;Active
20823;DOH000000000025509;ALEGRE BARANGAY HEALTH STATION;;Region 8;LEYTE;DULAG;ALEGRE;;;;;;;;Government;Barangay Health Station;Active
20824;DOH000000000025510;MARKET SITE BARANGAY HEALTH STATION;;Region 8;LEYTE;DULAG;MARKET SITE (POB.);;;;;;;;Government;Barangay Health Station;Active
20825;DOH000000000025511;MAG-ASO BARANGAY HEALTH STATION;;Region 8;LEYTE;LAPAZ;MAG-ASO;;;;;;;;Government;Barangay Health Station;Active
20826;DOH000000000025512;SANTA CRUZ BARANGAY HEALTH STATION;;Region 8;LEYTE;PALO;SANTA CRUZ (POB.);;;;;;;;Government;Barangay Health Station;Active
20827;DOH000000000025513;KATIPUNAN BARANGAY HEALTH STATION;;Region 8;LEYTE;SANTA FE;KATIPUNAN;;;;;;;;Government;Barangay Health Station;Active
20828;DOH000000000025514;BAGONG BAYAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);BAGONG BAYAN;;;;;;;;Government;Barangay Health Station;Active
20829;DOH000000000025515;BAROTUAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);BAROTUAN;;;;;;;;Government;Barangay Health Station;Active
20830;DOH000000000025516;BEBELADAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);BEBELADAN;;;;;;;;Government;Barangay Health Station;Active
20831;DOH000000000025517;BUCANA BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);BUCANA;;;;;;;;Government;Barangay Health Station;Active
20832;DOH000000000025518;BUENA SUERTE BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);BUENA SUERTE POB. (BARANGAY 2);;;;;;;;Government;Barangay Health Station;Active
20833;DOH000000000025519;MANLAG BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);MANLAG;;;;;;;;Government;Barangay Health Station;Active
20834;DOH000000000025520;NEW IBAJAY BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);NEW IBAJAY;;;;;;;;Government;Barangay Health Station;Active
20835;DOH000000000025521;PASADE?A BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);PASADE??A;;;;;;;;Government;Barangay Health Station;Active
20836;DOH000000000025522;SAN FERNANDO BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);SAN FERNANDO;;;;;;;;Government;Barangay Health Station;Active
20837;DOH000000000025523;SIBALTAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);SIBALTAN;;;;;;;;Government;Barangay Health Station;Active
20838;DOH000000000025524;TENEGUIBAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);TENEGUIBAN;;;;;;;;Government;Barangay Health Station;Active
20839;DOH000000000025525;VILLA PAZ BARANGAY HEALTH STATION;;Region 4B;PALAWAN;EL NIDO (BACUIT);VILLA PAZ;;;;;;;;Government;Barangay Health Station;Active
20840;DOH000000000025526;TINAGONG DAGAT BARANGAY HEALTH STATION;;Region 4B;PALAWAN;NARRA;TINAGONG DAGAT;;;;;;;;Government;Barangay Health Station;Active
20841;DOH000000000025527;ISUGOD BARANGAY HEALTH STATION;;Region 4B;PALAWAN;QUEZON;ISUGOD;;;;;;;;Government;Barangay Health Station;Active
20842;DOH000000000025528;MAASIN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;QUEZON;MAASIN;;;;;;;;Government;Barangay Health Station;Active
20843;DOH000000000025529;MALATGAO BARANGAY HEALTH STATION;;Region 4B;PALAWAN;QUEZON;MALATGAO;;;;;;;;Government;Barangay Health Station;Active
20844;DOH000000000025530;PINAGLABANAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;QUEZON;PINAGLABANAN;;;;;;;;Government;Barangay Health Station;Active
20845;DOH000000000025531;SOWANGAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;QUEZON;SOWANGAN;;;;;;;;Government;Barangay Health Station;Active
20846;DOH000000000025532;TABON BARANGAY HEALTH STATION;;Region 4B;PALAWAN;QUEZON;TABON;;;;;;;;Government;Barangay Health Station;Active
20847;DOH000000000025533;CAMPONG ULAY BARANGAY HEALTH STATION;;Region 4B;PALAWAN;RIZAL (MARCOS);CAMPONG ULAY;;;;;;;;Government;Barangay Health Station;Active
20848;DOH000000000025534;IRAAN BARANGAY HEALTH STATION;;Region 4B;PALAWAN;RIZAL (MARCOS);IRAAN;;;;;;;;Government;Barangay Health Station;Active
20849;DOH000000000025535;PUNTA BAJA BARANGAY HEALTH STATION;;Region 4B;PALAWAN;RIZAL (MARCOS);PUNTA BAJA;;;;;;;;Government;Barangay Health Station;Active
20850;DOH000000000025536;ALIMANGUAN BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;SAN VICENTE;ALIMANGUAN;;;;;;;;Government;Barangay Health Station;Active
20851;DOH000000000025537;CARURAY BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;SAN VICENTE;CARURAY;;;;;;;;Government;Barangay Health Station;Active
20852;DOH000000000025538;NEW AGUTAYA BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;SAN VICENTE;NEW AGUTAYA;;;;;;;;Government;Barangay Health Station;Active
20853;DOH000000000025539;PORT BARTON BARANGAY HEALTH STATION;;Region 4B;PALAWAN;SAN VICENTE;PORT BARTON;;;;;;;;Government;Barangay Health Station;Active
20854;DOH000000000025540;SAN ISIDRO BARANGAY HEALTH STATION;;Region 4B;PALAWAN;SAN VICENTE;SAN ISIDRO;;;;;;;;Government;Barangay Health Station;Active
20855;DOH000000000025541;AGOJO BARANGAY HEALTH CENTER;;Region 4B;ROMBLON;LOOC;AGOJO;;;;;;;;Government;Barangay Health Station;Active
20856;DOH000000000025542;BALATUCAN BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;BALATUCAN;;;;;;;;Government;Barangay Health Station;Active
20857;DOH000000000025543;BUENAVISTA BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;BUENAVISTA;;;;;;;;Government;Barangay Health Station;Active
20858;DOH000000000025544;CAMANDAO BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;CAMANDAO;;;;;;;;Government;Barangay Health Station;Active
20859;DOH000000000025545;GUINHAYAAN BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;GUINHAYAAN;;;;;;;;Government;Barangay Health Station;Active
20860;DOH000000000025546;LIMON NORTE BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;LIMON NORTE;;;;;;;;Government;Barangay Health Station;Active
20861;DOH000000000025547;LIMON SUR BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;LIMON SUR;;;;;;;;Government;Barangay Health Station;Active
20862;DOH000000000025548;MANHAC BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;MANHAC;;;;;;;;Government;Barangay Health Station;Active
20863;DOH000000000025549;PILI BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;PILI;;;;;;;;Government;Barangay Health Station;Active
20864;DOH000000000025550;PUNTA BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;PUNTA;;;;;;;;Government;Barangay Health Station;Active
20865;DOH000000000025551;TUGUIS BARANGAY HEALTH STATION;;Region 4B;ROMBLON;LOOC;TUGUIS;;;;;;;;Government;Barangay Health Station;Active
20866;DOH000000000025552;AGBALUTO BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);AGBALUTO;;;;;;;;Government;Barangay Health Station;Active
20867;DOH000000000025553;AGBUDIA BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);AGBUDIA;;;;;;;;Government;Barangay Health Station;Active
20868;DOH000000000025554;AGNAGA BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);AGNAGA;;;;;;;;Government;Barangay Health Station;Active
20869;DOH000000000025555;AGNAY BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);AGNAY;;;;;;;;Government;Barangay Health Station;Active
20870;DOH000000000025556;AGNIPA BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);AGNIPA;;;;;;;;Government;Barangay Health Station;Active
20871;DOH000000000025557;AGPANABAT HEALTH CENTER;;Region 4B;ROMBLON;ROMBLON (Capital);AGPANABAT;;;;;;;;Government;Barangay Health Station;Active
20872;DOH000000000025558;AGTONGO BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);AGTONGO;;;;;;;;Government;Barangay Health Station;Active
20873;DOH000000000025559;ALAD LAMAO BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);ALAD;;;;;;;;Government;Barangay Health Station;Active
20874;DOH000000000025560;ALAD RECUDO BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);ALAD;;;;;;;;Government;Barangay Health Station;Active
20875;DOH000000000025561;BAGACAY BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);BAGACAY;;;;;;;;Government;Barangay Health Station;Active
20876;DOH000000000025562;CAJIMOS HEALTH CENTER;;Region 4B;ROMBLON;ROMBLON (Capital);CAJIMOS;;;;;;;;Government;Barangay Health Station;Active
20877;DOH000000000025563;CALABOGO BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);CALABOGO;;;;;;;;Government;Barangay Health Station;Active
20878;DOH000000000025564;CAPACLAN BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);CAPACLAN;;;;;;;;Government;Barangay Health Station;Active
20879;DOH000000000025565;GINABLAN BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);GINABLAN;;;;;;;;Government;Barangay Health Station;Active
20880;DOH000000000025566;GUIMPINGAN BARANGAY HEALTH CENTER;;Region 4B;ROMBLON;ROMBLON (Capital);GUIMPINGAN;;;;;;;;Government;Barangay Health Station;Active
20881;DOH000000000025567;ILAURAN HEALTH CENTER;;Region 4B;ROMBLON;ROMBLON (Capital);ILAURAN;;;;;;;;Government;Barangay Health Station;Active
20882;DOH000000000025568;LAMAO BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);LAMAO;;;;;;;;Government;Barangay Health Station;Active
20883;DOH000000000025569;LI-O BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);LI-O;;;;;;;;Government;Barangay Health Station;Active
20884;DOH000000000025570;LOGBON BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);LOGBON;;;;;;;;Government;Barangay Health Station;Active
20885;DOH000000000025571;LONOS BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);LONOS;;;;;;;;Government;Barangay Health Station;Active
20886;DOH000000000025572;LUNAS BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);LUNAS;;;;;;;;Government;Barangay Health Station;Active
20887;DOH000000000025573;MACALAS BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);MACALAS;;;;;;;;Government;Barangay Health Station;Active
20888;DOH000000000025574;PALJE BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);PALJE;;;;;;;;Government;Barangay Health Station;Active
20889;DOH000000000025575;SAWANG BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);SAWANG;;;;;;;;Government;Barangay Health Station;Active
20890;DOH000000000025576;TAMBAC BARANGAY HEALTH STATION;;Region 4B;ROMBLON;ROMBLON (Capital);TAMBAC;;;;;;;;Government;Barangay Health Station;Active
20891;DOH000000000025577;SAN ROQUE BARANGAY HEALTH STATION;;Region 4B;OCCIDENTAL MINDORO;SAN JOSE;SAN ROQUE;;;;;;;;Government;Barangay Health Station;Active
20892;DOH000000000025578;BULACAN BARANGAY HEALTH STATION;;Region 4B;OCCIDENTAL MINDORO;LOOC;BULACAN;;;;;;;;Government;Barangay Health Station;Active
20893;DOH000000000025579;PAMANTOLON BARANGAY HEALTH CENTER;;Region 4B;PALAWAN;TAYTAY;PAMANTOLON;;;;;;;;Government;Barangay Health Station;Active
20894;DOH000000000025580;POBLACION BARANGAY HEALTH STATION;;Region 4B;ORIENTAL MINDORO;BANSUD;POBLACION;;;;;;;;Government;Barangay Health Station;Active
20895;DOH000000000025581;PROPER BANSUD BARANGAY HEALTH STATION;;Region 4B;ORIENTAL MINDORO;BANSUD;PROPER BANSUD;;;;;;;;Government;Barangay Health Station;Active
20896;DOH000000000025582;MALIGAYA BARANGAY HEALTH STATION;;Region 4B;ORIENTAL MINDORO;GLORIA;MALIGAYA (POB.);;;;;;;;Government;Barangay Health Station;Active
20897;DOH000000000025583;SANTA MARIA BARANGAY HEALTH STATION;;Region 4B;ORIENTAL MINDORO;GLORIA;SANTA MARIA;;;;;;;;Government;Barangay Health Station;Active
20898;DOH000000000025584;MISONG BARANGAY HEALTH CENTER;;Region 4B;ORIENTAL MINDORO;POLA;MISONG;;;;;;;;Government;Barangay Health Station;Active
20899;DOH000000000025585;UPPER NULA-TULA BARANGAY HEALTH STATION;;Region 8;LEYTE;TACLOBAN CITY (Capital);NULA-TULA (BGYS. 3 & 3A);;;;;;;;Government;Barangay Health Station;Active
20900;DOH000000000025586;BURAYAN BARANGAY HEALTH STATION;;Region 8;LEYTE;TACLOBAN CITY (Capital);;;;;;;;;Government;Barangay Health Station;Active
20901;DOH000000000025587;V & G HEALTH CENTER;;Region 8;LEYTE;TACLOBAN CITY (Capital);BARANGAY 109 (V & G SUBD.);;;;;;;;Government;Rural Health Unit;Active
20902;DOH000000000025588;SALAG HOSPITAL;;Region 8;LEYTE;DULAG;;;;;;;;;Government;Hospital;Active
20903;DOH000000000025589;AMAGA BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;AMAGA;;;;;;;;Government;Barangay Health Station;Active
20904;DOH000000000025590;BAHI BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;BAHI;;;;;;;;Government;Barangay Health Station;Active
20905;DOH000000000025591;CAMBAGANG BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;CAMBAGANG;;;;;;;;Government;Barangay Health Station;Active
20906;DOH000000000025592;CAUSWAGAN HEALTH CENTER;;CARAGA;SURIGAO DEL SUR;BAROBO;CAUSWAGAN;;;;;;;;Government;Barangay Health Station;Active
20907;DOH000000000025593;DUGHAN BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;DUGHAN;;;;;;;;Government;Barangay Health Station;Active
20908;DOH000000000025594;GAMUT HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;GAMUT;;;;;;;;Government;Barangay Health Station;Active
20909;DOH000000000025595;JAVIER BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;JAVIER;;;;;;;;Government;Barangay Health Station;Active
20910;DOH000000000025596;MAMIS BARANGAY HEALTH CENTER;;CARAGA;SURIGAO DEL SUR;BAROBO;MAMIS;;;;;;;;Government;Barangay Health Station;Active
20911;DOH000000000025597;RIZAL BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;RIZAL;;;;;;;;Government;Barangay Health Station;Active
20912;DOH000000000025598;SAN ROQUE HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;SAN ROQUE;;;;;;;;Government;Barangay Health Station;Active
20913;DOH000000000025599;SAN VICENTE BARANGAY HEALTH CENTER;;CARAGA;SURIGAO DEL SUR;BAROBO;SAN VICENTE;;;;;;;;Government;Barangay Health Station;Active
20914;DOH000000000025600;SUA BARANGAY HEALTH CENTER;;CARAGA;SURIGAO DEL SUR;BAROBO;SUA;;;;;;;;Government;Barangay Health Station;Active
20915;DOH000000000025601;SUDLON BARANGAY HEALTH CENTER;;CARAGA;SURIGAO DEL SUR;BAROBO;SUDLON;;;;;;;;Government;Barangay Health Station;Active
20916;DOH000000000025602;TAMBIS BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;TAMBIS;;;;;;;;Government;Barangay Health Station;Active
20917;DOH000000000025603;UNIDAD BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;UNIDAD;;;;;;;;Government;Barangay Health Station;Active
20918;DOH000000000025604;WAKAT HEALTH STATION;;CARAGA;SURIGAO DEL SUR;BAROBO;WAKAT;;;;;;;;Government;Barangay Health Station;Active
20919;DOH000000000025605;ARAS-ASAN BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;CAGWAIT;ARAS-ASAN;;;;;;;;Government;Barangay Health Station;Active
20920;DOH000000000025606;LA PURISIMA BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;CAGWAIT;LA PURISIMA (PALHE);;;;;;;;Government;Barangay Health Station;Active
20921;DOH000000000025607;LACTUDAN BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;CAGWAIT;LACTUDAN;;;;;;;;Government;Barangay Health Station;Active
20922;DOH000000000025608;MAT-E BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;CAGWAIT;MAT-E;;;;;;;;Government;Barangay Health Station;Active
20923;DOH000000000025609;TAWAGAN BARANGAY HEALTH STATION;;CARAGA;SURIGAO DEL SUR;CAGWAIT;TAWAGAN;;;;;;;;Government;Barangay Health Station;Active
