id;test_id;test_name;result_id;result;loinc_code;loinc_attribute;updated;method
3706;MSTC;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;WBC6;WBC/mL;10579-1;Leukocytes:NCnc:Pt:Semen:Qn:;2012-03-12;Kruger Criteria Strict Morphology
3707;MSTC;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;TAILD;Tail Defect;10604-7;Spermatozoa.abnormal tail/100 spermatozoa:NFr:Pt:Semen:Qn:;2012-03-12;Kruger Criteria Strict Morphology
3708;MSTC;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;DBLF;Double Forms;66497-9;;2012-11-13;Kruger Criteria Strict Morphology
3709;MSTC;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;MD;Midpiece Defect;10603-9;Spermatozoa.abnormal midpiece/100 spermatozoa:NFr:Pt:Semen:Qn:;2012-03-15;Kruger Criteria Strict Morphology
3710;MSTC;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;HDSAB;Head Shape Abnormal;10602-1;Spermatozoa.abnormal head/100 spermatozoa:NFr:Pt:Semen:Qn:;2012-03-15;Kruger Criteria Strict Morphology
3711;MSTC1;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;HDZAB;Head Size Abnormal;10602-1;Spermatozoa.abnormal head/100 spermatozoa:NFr:Pt:Semen:Qn:;2012-03-15;Kruger Criteria Strict Morphology
3712;MSTC1;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;WBC6;WBC/mL;10579-1;Leukocytes:NCnc:Pt:Semen:Qn:;2012-03-12;Kruger Criteria Strict Morphology
3713;MSTC1;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;CMT56;Comment;48767-8;Annotation comment:Imp:Pt:{system}:Nar:;2012-03-15;Kruger Criteria Strict Morphology
3714;MSTC1;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;DBLF;Double Forms;66497-9;;2012-11-13;Kruger Criteria Strict Morphology
3715;MSTC1;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;MD;Midpiece Defect;10603-9;Spermatozoa.abnormal midpiece/100 spermatozoa:NFr:Pt:Semen:Qn:;2012-03-15;Kruger Criteria Strict Morphology
3716;MSTC1;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;TAILD;Tail Defect;10604-7;Spermatozoa.abnormal tail/100 spermatozoa:NFr:Pt:Semen:Qn:;2012-03-12;Kruger Criteria Strict Morphology
3717;MSTC1;Strict Criteria Sperm Morphology for Infertility Diagnosis and Treatment, Semen;HDSAB;Head Shape Abnormal;10602-1;Spermatozoa.abnormal head/100 spermatozoa:NFr:Pt:Semen:Qn:;2012-03-15;Kruger Criteria Strict Morphology
3718;MSTD;Mustard, IgE;MSTD;Mustard, IgE;6185-3;Mustard Ab.IgE:ACnc:Pt:Ser:Qn:;2012-03-15;Fluorescence Enzyme Immunoassay (FEIA)
3719;MSTHC;Drug of Abuse, Tetrahydrocannabinol GC-MS Confirmation, Urine;501233;THC Carboxylic Acid;3530-3;Tetrahydrocannabinol:MCnc:Pt:Urine:Qn:;2009-11-13;Gas Chromatography-Mass Spectrometry (GC-MS)
3720;MSTHC;Drug of Abuse, Tetrahydrocannabinol GC-MS Confirmation, Urine;501234;Comment;48767-8;Annotation comment:Imp:Pt:{system}:Nar:;2012-10-31;Gas Chromatography-Mass Spectrometry (GC-MS)
3721;MSTHC;Drug of Abuse, Tetrahydrocannabinol GC-MS Confirmation, Urine;11145;GC/MS Confirmation - THC;20413-1;Cannabinoids:MCnc:Pt:Urine:Qn:Confirm;2009-11-13;Gas Chromatography-Mass Spectrometry (GC-MS)
3722;MTBRP;Mycobacterium tuberculosis Complex, Molecular Detection, PCR;56044;Result;38379-4;Mycobacterium tuberculosis complex DNA:Acnc:Pt:XXX:Ord:Probe.amp.tar;2014-04-09;Real-Time Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3723;MTBRP;Mycobacterium tuberculosis Complex, Molecular Detection, PCR;56045;Special Information;48767-8;Annotation comment:Imp:Pt:{system}:Nar:;2011-07-06;Real-Time Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3724;MTBRP;Mycobacterium tuberculosis Complex, Molecular Detection, PCR;SRC62;Specimen Source;31208-2;Specimen source:Prid:Pt:XXX:Nom:;2012-03-15;Real-Time Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3725;MTDNS;Methadone, Serum;83131;Methadone, S;3772-1;Methadone:MCnc:Pt:Ser/Plas:Qn:;2009-11-13;Gas Chromatography-Mass Spectrometry (GC-MS)
3726;MTDNU;Methadone Confirmation, Urine;21107;Methadone Interpretation;69050-3;;2012-04-09;Gas Chromatography-Mass Spectrometry (GC-MS) Confirmation with Quantitation
3727;MTDNU;Methadone Confirmation, Urine;83129;Methadone-by GC-MS;3774-7;Methadone:MCnc:Pt:Urine:Qn:;2009-11-13;Gas Chromatography-Mass Spectrometry (GC-MS) Confirmation with Quantitation
3728;MTDNU;Methadone Confirmation, Urine;56028;EDDP-by GC-MS;50542-0;2-Ethylidene-1,5-Dimethyl-3,3-Diphenylpyrrolidine:MCnc:Pt:Urine:Qn:;2009-11-13;Gas Chromatography-Mass Spectrometry (GC-MS) Confirmation with Quantitation
3729;MTDNX;Methadone Confirmation, Chain of Custody, Urine;21105;Methadone Immunoassay Screen;16199-2;Methadone:Threshold:Pt:Urine:Ord:Confirm;2009-11-13;Immunoassay/Gas Chromatography-Mass Spectrometry (GC-MS) Confirmation with Quantitation
3730;MTHAC;5,10-Methylenetetrahydrofolate Reductase A1298C, Mutation, Blood;34702;MTHAC Interpretation;69047-9;Geneticist review:Imp:Pt:XXX:Nar:;2013-08-07;Direct Mutation Analysis
3731;MTHAC;5,10-Methylenetetrahydrofolate Reductase A1298C, Mutation, Blood;34701;MTHFR A1298C Mutation Analysis, B;28060-2;MTHFR gene.c.1298A>C:Arb:Pt:Bld/Tiss:Ord:Molgen;2013-08-07;Direct Mutation Analysis
3732;MTHFR;5,10-Methylenetetrahydrofolate Reductase C677T, Mutation, Blood;21828;MTHFR Interpretation;69047-9;Service comment 01:Imp:Pt:XXX:Nom:;2012-04-05;Direct Mutation Analysis
3733;MTHFR;5,10-Methylenetetrahydrofolate Reductase C677T, Mutation, Blood;21827;Methylenetetrahydrofol Reduc Mut, B;21709-1;MTHFR gene mutation analysis:Prid:Pt:Bld/Tiss:Nom:Molgen;2009-11-13;Direct Mutation Analysis
3734;MTRNA;Trichomonas vaginalis, Miscellaneous Sites, by Nucleic Acid Amplification;SRC6;SOURCE:;31208-2;Specimen source:Prid:Pt:XXX:Nom:;2013-08-09;Transcription Mediated Amplification
3735;MTX;Methotrexate, Serum;8721;Methotrexate, S;14836-1;Methotrexate:SCnc:Pt:Ser/Plas:Qn:;2009-11-13;Immunoassay
3736;MUG;Mugwort, IgE;MUG;Mugwort, IgE;6183-8;Artemisia vulgaris Ab.IgE:ACnc:Pt:Ser:Qn:;2012-03-15;Fluorescence Enzyme Immunoassay (FEIA)
3737;MUGS;Hexosaminidase A (MUGS), Serum;80350;Hexosaminidase A (MUGS), S;16457-4;Beta-N-acetylhexosaminidase.A:CCnc:Pt:WBC:Qn:;2009-11-13;Fluorometric Manual Method Using 4-MUGS Substrate
3738;MULB;Mulberry, IgE;MULB;Mulberry, IgE;6281-0;Morus alba Ab.IgE:ACnc:Pt:Ser:Qn:;2012-03-15;Fluorescence Enzyme Immunoassay (FEIA)
3739;MUR;Lysozyme (Muramidase), Plasma;MUR;Lysozyme (Muramidase), P;2589-0;Lysozyme:MCnc:Pt:Ser/Plas:Qn:;2012-03-15;Turbidimetric
3740;MUSH;Mushroom, IgE;MUSH;Mushroom, IgE;6848-6;Agaricus hortensis Ab.IgE:ACnc:Pt:Ser:Qn:;2012-03-15;Fluorescence Enzyme Immunoassay (FEIA)
3741;MUSS;Blue Mussel, IgE;MUSS;Blue Mussel, IgE;6048-3;Mytilus edulis Ab.IgE:ACnc:Pt:Ser:Qn:;2012-03-15;Fluorescence Enzyme Immunoassay (FEIA)
3742;MYGLS;Myoglobin, Serum;MYGLS;Myoglobin, S;2639-3;Myoglobin:MCnc:Pt:Ser/Plas:Qn:;2013-12-05;Latex Particle-Enhanced Immunoturbidometric Assay
3743;MYGLS;Myoglobin, Serum;MYGLS;Myoglobin, S;2639-3;Myoglobin:MCnc:Pt:Ser/Plas:Qn:;2013-12-05;Immunoturbidimetric Assay
3744;MYGLU;Myoglobin, Urine;MYGLU;Myoglobin, U;2641-9;Myoglobin:MCnc:Pt:Urine:Qn:;2013-12-05;Latex Particle-Enhanced Immunoturbidometric Assay
3745;MYGLU;Myoglobin, Urine;MYGLU;Myoglobin, U;2641-9;Myoglobin:MCnc:Pt:Urine:Qn:;2013-12-05;Immunoturbidimetric Assay
3746;MYH;MYH Gene Analysis for Multiple Adenoma, Y165C and G382D;22448;Amendment;40959-9;MUTYH gene mutation analysis:Prid:Pt:Bld/Tiss:Nar:Molgen;2013-07-30;Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3747;MYH;MYH Gene Analysis for Multiple Adenoma, Y165C and G382D;22442;Source;31208-2;Specimen source:Prid:Pt:XXX:Nom:;2012-05-14;Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3748;MYH;MYH Gene Analysis for Multiple Adenoma, Y165C and G382D;22444;Reason For Referral;42349-1;Reason for referral:Find:Pt:^Patient:Nar:;2009-11-13;Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3749;MYH;MYH Gene Analysis for Multiple Adenoma, Y165C and G382D;22447;Interpretation;69047-9;Service comment 01:Imp:Pt:XXX:Nom:;2012-04-05;Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3750;MYH;MYH Gene Analysis for Multiple Adenoma, Y165C and G382D;22446;Result;40959-9;MUTYH gene mutation analysis:Prid:Pt:Bld/Tiss:Nar:Molgen;2009-11-13;Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3751;MYH;MYH Gene Analysis for Multiple Adenoma, Y165C and G382D;22445;Method;49549-9; ;2013-07-26;Polymerase Chain Reaction (PCR)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3752;NABF;Sodium, Body Fluid;FLD17;Fluid Type;14725-6;Fluid:Type:Pt:Body fld:Nom:;2012-03-15;Indirect Ion-Selective Electrode (ISE)
3753;NABF;Sodium, Body Fluid;NA_BF;Sodium, BF;2950-4;Sodium:SCnc:Pt:Body fld:Qn:;2012-03-15;Indirect Ion-Selective Electrode (ISE)
3754;NACCL;Sodium, Serum;NACCL;Sodium, S;2951-2;Sodium:SCnc:Pt:Ser/Plas:Qn:;2012-03-15;Potentiometric, Indirect Ion-Selective ElectrodeAlso available as part of an Electrolyte Panel.
3755;NAD;Newborn Aneuploidy Detection, FISH;16298;Interpretation;69965-2;;2012-04-09;Fluorescence In Situ Hybridization (FISH)
3756;NAD;Newborn Aneuploidy Detection, FISH;16805;Source;31208-2;Specimen source:Prid:Pt:XXX:Nom:;2012-05-18;Fluorescence In Situ Hybridization (FISH)
3757;NAD;Newborn Aneuploidy Detection, FISH;16295;Method;49549-9; ;2013-07-26;Fluorescence In Situ Hybridization (FISH)
3758;NAD;Newborn Aneuploidy Detection, FISH;G_491;Reason For Referral;42349-1;Reason for referral:Find:Pt:^Patient:Nar:;2012-03-15;Fluorescence In Situ Hybridization (FISH)
3759;NAGR;Hexosaminidase A and Total, Leukocytes/Molecular Reflex;2284;Interpretation (NAGW);48767-8;Annotation comment:Imp:Pt:{system}:Nar:;2012-10-31;Heat Inactivation, Fluorometric, Semiautomated
3760;NAGR;Hexosaminidase A and Total, Leukocytes/Molecular Reflex;2294;Hexosaminidase Percent A, WBC;23825-3;Beta-N-acetylhexosaminidase.A/Beta-N-acetylhexosaminidase.total:CFr:Pt:WBC:Qn:;2009-11-13;Heat Inactivation, Fluorometric, Semiautomated
3761;NAGR;Hexosaminidase A and Total, Leukocytes/Molecular Reflex;8775;Hexosaminidase Total, WBC;24075-4;Beta-N-acetylhexosaminidase.A:CCnt:Pt:WBC:Qn:;2009-11-13;Heat Inactivation, Fluorometric, Semiautomated
3762;NAGS;Hexosaminidase A and Total Hexosaminidase, Serum;27216;Interpretation (NAGS);59462-2;;2012-04-02;Heat Inactivation, Fluorometric, Automated
3763;NAGS;Hexosaminidase A and Total Hexosaminidase, Serum;27613;Hexosaminidase Percent A, S;12914-8;Beta-N-acetylhexosaminidase.A/Beta-N-acetylhexosaminidase.total:CFr:Pt:Ser:Qn:;2009-11-13;Heat Inactivation, Fluorometric, Automated
3764;NAGS;Hexosaminidase A and Total Hexosaminidase, Serum;27612;Hexosaminidase Total, S;1956-2;Beta-N-acetylhexosaminidase.A:CCnc:Pt:WBC:Qn:;2009-11-13;Heat Inactivation, Fluorometric, Automated
3765;NAGW;Hexosaminidase A and Total Hexosaminidase, Leukocytes;8775;Hexosaminidase Total, WBC;24075-4;Beta-N-acetylhexosaminidase.A:CCnt:Pt:WBC:Qn:;2009-11-13;Heat Inactivation, Fluorometric, Semiautomated
3766;NAGW;Hexosaminidase A and Total Hexosaminidase, Leukocytes;2284;Interpretation (NAGW);48767-8;Annotation comment:Imp:Pt:{system}:Nar:;2012-10-31;Heat Inactivation, Fluorometric, Semiautomated
3767;NAGW;Hexosaminidase A and Total Hexosaminidase, Leukocytes;2294;Hexosaminidase Percent A, WBC;23825-3;Beta-N-acetylhexosaminidase.A/Beta-N-acetylhexosaminidase.total:CFr:Pt:WBC:Qn:;2009-11-13;Heat Inactivation, Fluorometric, Semiautomated
3768;NARC;Narcolepsy-Associated Antigen, HLA-DQB1 Typing, Blood;NARC_;Narcolepsy Associated Ag Result;53938-7;Narcolepsy associated Ag:ACnc:Pt:Ser/Plas:Ord:;2012-03-15;Polymerase Chain Reaction (PCR)/Sequence-Specific Oligonucleotide Probes (SSO)(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3769;NAU;Sodium, 24 Hour, Urine;NACN;Sodium Concentration;21525-1;Sodium:SCnc:24H:Urine:Qn:;2012-03-15;Potentiometric, Indirect Ion-Selective Electrode
3770;NAU;Sodium, 24 Hour, Urine;VL9;Urine Volume;3167-4;Specimen volume:Vol:24H:Urine:Qn:;2012-03-12;Potentiometric, Indirect Ion-Selective Electrode
3771;NAU;Sodium, 24 Hour, Urine;TM11;Collection Duration;13362-9;Collection duration:Time:*:Urine:Qn:;2012-03-12;Potentiometric, Indirect Ion-Selective Electrode
3772;NAU;Sodium, 24 Hour, Urine;NA_24;Sodium, 24 Hr, U;2956-1;Sodium:SRat:24H:Urine:Qn:;2012-03-15;Potentiometric, Indirect Ion-Selective Electrode
3773;NEFA;Free Fatty Acids, Total, Serum;NEFA;Free Fatty Acids, Total, S;15066-4;Fatty acids.nonesterified:SCnc:Pt:Ser/Plas:Qn:;2012-03-15;Enzymatic Colorimetric
3774;NETT;Nettle, IgE;NETT;Nettle, IgE;6186-1;Urtica dioica Ab.IgE:ACnc:Pt:Ser:Qn:;2012-03-15;Fluorescence Enzyme Immunoassay (FEIA)
3775;NEURF;Neuraminidase, Fibroblasts;32056;Interpretation (NEURF);59462-2;;2012-04-09;NEURF: Fluorometric Enzyme AssayCRYOB: Fibroblast Subculture Followed by Cryopreservation and Storage
3776;NEURF;Neuraminidase, Fibroblasts;35033;Neuraminidase Activity;24099-4;Sialidase:CCnt:Pt:Fibroblasts:Qn:;2013-04-11;NEURF: Fluorometric Enzyme AssayCRYOB: Fibroblast Subculture Followed by Cryopreservation and Storage
3777;NEZPP;Zinc Protoporphyrin, Blood;300009;Zinc Protoporphyrin, B;2893-6;Protoporphyrin.zinc:ACnc:Pt:Bld:Ord:;2009-11-13;Hematofluorometry
3778;NICOS;Nicotine and Metabolites, Serum;21314;Cotinine;10365-5;Cotinine:MCnc:Pt:Ser/Plas:Qn:;2009-11-13;Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS)
3779;NICOS;Nicotine and Metabolites, Serum;21313;Nicotine;3853-9;Nicotine:MCnc:Pt:Ser/Plas:Qn:;2009-11-13;Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS)
3780;NICOU;Nicotine and Metabolites, Urine;82510;Nicotine;3854-7;Nicotine:MCnc:Pt:Urine:Qn:;2009-11-13;Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS)
3781;NICOU;Nicotine and Metabolites, Urine;21323;Anabasine;33915-0;Anabasine:MCnc:Pt:Urine:Qn:;2009-11-13;Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS)
3782;NICOU;Nicotine and Metabolites, Urine;21321;Cotinine;10366-3;Cotinine:MCnc:Pt:Urine:Qn:;2009-11-13;Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS)
3783;NICOU;Nicotine and Metabolites, Urine;21324;Nornicotine;33917-6;Nornicotine:MCnc:Pt:Urine:Qn:;2009-11-13;Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS)
3784;NIEM;Niemann-Pick Type C Detection, Fibroblasts;29746;Interpretation (NIEM);59462-2;;2012-04-02;NIEM: Radiolabeled Lipid Extraction Using Thin Layer ChromatographyCRYOB: Fibroblast Subculture Followed by Cryopreservation and Storage
3785;NIRU;Nickel, Random, Urine;60441;Nickel, Random, U;14099-6;Nickel:MCnc:Pt:Urine:Qn:;2011-06-24;Inductively Coupled Plasma-Mass Spectrometry (ICP-MS)
3786;NIS;Nickel, Serum;8622;Nickel, S;5702-6;Nickel:MCnc:Pt:Ser/Plas:Qn:;2009-11-13;Inductively Coupled Plasma-Mass Spectrometry (ICP-MS)
3787;NITF;Nitrogen, Total, Feces;17416;Total Weight;30078-0;Specimen weight:Mass:Pt:Stool:Qn:;2009-11-13;Dumas Combustion
3788;NITF;Nitrogen, Total, Feces;DUR9;Collection Duration;13363-7;Collection duration:Time:*:Stool:Qn:;2012-03-15;Dumas Combustion
3789;NITF;Nitrogen, Total, Feces;17417;Nitrogen, Total, F;16141-4;Nitrogen:MRat:24H:Stool:Qn:;2009-11-13;Dumas Combustion
3790;NITU;Nitrogen, Total, 24 Hour, Urine;DUR8;Collection Duration;13362-9;Collection duration:Time:*:Urine:Qn:;2012-03-15;Dumas Combustion
3791;NITU;Nitrogen, Total, 24 Hour, Urine;TOTV;Specimen Volume;28009-9;Specimen volume:Vol:Pt:Urine:Qn:;2012-03-12;Dumas Combustion
3792;NITU;Nitrogen, Total, 24 Hour, Urine;17418;Nitrogen, Total, U;2660-9;Nitrogen:MRat:24H:Urine:Qn:;2009-11-13;Dumas Combustion
3793;NIU;Nickel, 24 Hour, Urine;868;Ni Concentration;29936-2;Nickel:MCnc:24H:Urine:Qn:;2009-11-13;Inductively Coupled Plasma-Mass Spectrometry (ICP-MS)
3794;NIU;Nickel, 24 Hour, Urine;VL30;Urine Volume;3167-4;Specimen volume:Vol:24H:Urine:Qn:;2012-03-12;Inductively Coupled Plasma-Mass Spectrometry (ICP-MS)
3795;NIU;Nickel, 24 Hour, Urine;TM18;Collection Duration;13362-9;Collection duration:Time:*:Urine:Qn:;2012-03-12;Inductively Coupled Plasma-Mass Spectrometry (ICP-MS)
3796;NIU;Nickel, 24 Hour, Urine;8626;Nickel, 24 Hr, U;5705-9;Nickel:MRat:24H:Urine:Qn:;2009-11-13;Inductively Coupled Plasma-Mass Spectrometry (ICP-MS)
3797;NMEG;Nutmeg, IgE;NMEG;Nutmeg, IgE;6188-7;Nutmeg Ab.IgE:ACnc:Pt:Ser:Qn:;2012-03-15;Fluorescence Enzyme Immunoassay (FEIA)
3798;NMRV;LDL and HDL Particle Concentration NMR, Plasma;LDLPV;Total LDL Particle Concentration;14815-5;Lipoprotein.beta:SCnc:Pt:Ser/Plas:Qn:Calculated;2013-08-07;Nuclear Magnetic Resonance (NMR)
3799;NORT;Nortriptyline, Serum;81858;Nortriptyline, S;3872-9;Nortriptyline:MCnc:Pt:Ser/Plas:Qn:;2009-11-13;High-Performance Liquid Chromatography (HPLC)
3800;NPCKM;Niemann-Pick Type C Disease, Known Mutation;27495;Method;49549-9; ;2013-07-26;Polymerase Chain Reaction (PCR) followed by DNA Sequencing and/or Gene Dosage Analysis by Multiplex Ligation-Dependent Probe Amplification (MLPA) of NPC1 and NPC2 genes is utilized to test for the presence of mutations previously identified in an affected family member.(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3801;NPCKM;Niemann-Pick Type C Disease, Known Mutation;27497;Interpretation;69047-9;Service comment 01:Imp:Pt:XXX:Nom:;2012-04-05;Polymerase Chain Reaction (PCR) followed by DNA Sequencing and/or Gene Dosage Analysis by Multiplex Ligation-Dependent Probe Amplification (MLPA) of NPC1 and NPC2 genes is utilized to test for the presence of mutations previously identified in an affected family member.(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3802;NPCKM;Niemann-Pick Type C Disease, Known Mutation;27492;Source;31208-2;Specimen source:Prid:Pt:XXX:Nom:;2012-05-14;Polymerase Chain Reaction (PCR) followed by DNA Sequencing and/or Gene Dosage Analysis by Multiplex Ligation-Dependent Probe Amplification (MLPA) of NPC1 and NPC2 genes is utilized to test for the presence of mutations previously identified in an affected family member.(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
3803;NPCKM;Niemann-Pick Type C Disease, Known Mutation;27494;Reason For Referral;42349-1;Reason for referral:Find:Pt:^Patient:Nar:;2009-11-13;Polymerase Chain Reaction (PCR) followed by DNA Sequencing and/or Gene Dosage Analysis by Multiplex Ligation-Dependent Probe Amplification (MLPA) of NPC1 and NPC2 genes is utilized to test for the presence of mutations previously identified in an affected family member.(PCR is utilized pursuant to a license agreement with Roche Molecular Systems, Inc.)
